10.131.0.1,[29/Nov/2017:16:23:11,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:23:11,GET /css/main.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:23:11,GET /css/style.css HTTP/1.1,200
10.128.2.1,[29/Nov/2017:16:23:11,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:23:12,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:23:12,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:23:13,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.129.2.1,[29/Nov/2017:16:23:13,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:23:22,GET / HTTP/1.1,302
10.131.0.1,[29/Nov/2017:16:23:23,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:23:23,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206
10.131.0.1,[29/Nov/2017:16:23:24,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206
10.131.2.1,[29/Nov/2017:16:23:48,GET / HTTP/1.1,302
10.130.2.1,[29/Nov/2017:16:23:48,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:23:49,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:23:49,GET /css/font-awesome.min.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:23:49,GET /css/normalize.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:23:50,GET /css/main.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:23:50,GET /css/style.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:23:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:23:51,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:23:51,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:23:56,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:28:11,GET / HTTP/1.1,302
10.129.2.1,[29/Nov/2017:16:28:11,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:28:12,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:28:12,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:28:12,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:28:12,GET /css/main.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:28:12,GET /css/style.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:28:13,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:28:13,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:28:13,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:28:21,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:28:40,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:29:12,GET /sign.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:37:50,GET /contest.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:16:37:51,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:37:51,GET /contest.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:16:37:51,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:37:54,GET / HTTP/1.1,302
10.131.2.1,[29/Nov/2017:16:37:54,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:38:16,GET /home.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:38:27,GET /contest.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:38:30,GET /home.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:40:36,GET / HTTP/1.1,302
10.131.2.1,[29/Nov/2017:16:40:44,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:40:45,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:40:45,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:43:36,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.0.1,[29/Nov/2017:16:43:37,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:43:40,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:43:48,GET /archive.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:43:54,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:16:44:05,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.129.2.1,[29/Nov/2017:16:44:06,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:44:17,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:44:21,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:44:25,GET /contestsubmission.php?id=13 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:44:34,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:44:41,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.2.1,[29/Nov/2017:16:44:43,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[29/Nov/2017:16:45:00,GET / HTTP/1.1,302
10.128.2.1,[29/Nov/2017:16:45:00,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:16:45:01,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:45:01,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:45:01,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:45:02,GET /css/style.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:16:45:02,GET /css/main.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:45:02,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:45:02,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:16:45:02,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,[29/Nov/2017:16:45:06,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:45:40,POST /process.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:16:45:41,GET /login.php?value=fail HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:45:56,POST /process.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:16:45:56,GET /login.php?value=fail HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:46:06,POST /process.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:16:46:07,GET /login.php?value=fail HTTP/1.1,200
10.130.2.1,[29/Nov/2017:16:46:17,POST /process.php HTTP/1.1,302
10.128.2.1,[29/Nov/2017:16:46:19,GET /login.php?value=fail HTTP/1.1,200
10.128.2.1,[29/Nov/2017:16:46:29,POST /process.php HTTP/1.1,302
10.128.2.1,[29/Nov/2017:16:46:29,GET /login.php?value=fail HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:00:05,GET / HTTP/1.1,302
10.130.2.1,[29/Nov/2017:17:00:06,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:00:06,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:00:06,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:00:06,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:00:06,GET /css/style.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:00:06,GET /css/main.css HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:00:06,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:00:08,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:00:08,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:01:06,GET /home.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:24:02,GET / HTTP/1.1,302
10.129.2.1,[29/Nov/2017:17:24:02,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:24:03,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:24:03,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:24:03,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:24:03,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:24:03,GET /css/main.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:24:03,GET /css/style.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:24:03,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:24:04,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:24:08,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:25:09,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:25:12,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:30:21,GET / HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:31:21,GET /sign.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:32:02,POST /action.php HTTP/1.1,302
10.128.2.1,[29/Nov/2017:17:32:04,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:32:16,POST /process.php HTTP/1.1,302
10.129.2.1,[29/Nov/2017:17:32:16,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:32:17,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:32:17,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:32:43,GET /archive.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:33:04,GET /description.php?id=72 HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:34:26,GET /archive.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:34:32,GET /description.php?id=62 HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:35:39,GET /compiler.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:35:43,GET /home.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:36:02,GET /contest.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:36:10,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:39:42,GET /archive.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:39:50,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:45:41,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:45:41,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:45:42,GET /css/style.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:48:00,GET /home.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:48:48,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:17:48:49,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:48:49,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:48:49,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:48:49,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:48:49,GET /css/style.css HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:48:49,GET /css/main.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:48:49,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:48:49,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:48:49,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:48:50,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:48:51,GET /img/ruet.png HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:48:53,GET /home.php HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:48:54,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:49:13,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:49:16,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:49:18,GET /sign.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:54:21,GET /home.php HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:54:21,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:54:29,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Nov/2017:17:54:30,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:54:38,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:54:43,GET /home.php HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:54:43,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:55:00,GET / HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:55:00,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:55:01,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:55:01,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:55:01,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:55:01,GET /css/main.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:55:01,GET /css/style.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:17:55:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:55:02,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:55:02,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:55:03,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:55:09,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:55:12,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:55:13,GET /home.php HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:55:14,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:55:58,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:56:01,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:56:03,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:56:04,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:56:05,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:56:21,GET /sign.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:17:56:43,POST /action.php HTTP/1.1,302
10.128.2.1,[29/Nov/2017:17:56:45,GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:57:38,POST /process.php HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:57:39,GET /home.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:57:39,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:57:39,GET /js/vendor/moment.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:57:52,GET /contest.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:57:56,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.2.1,[29/Nov/2017:17:57:56,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[29/Nov/2017:17:58:13,GET /contest.php HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:58:23,GET /profile.php?user=ksrsingh HTTP/1.1,200
10.128.2.1,[29/Nov/2017:17:58:23,GET /js/jquery.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:58:23,GET /js/chart.min.js HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:58:36,GET /edit.php?name=ksrsingh HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:58:44,GET /profile.php?user=ksrsingh HTTP/1.1,200
10.131.2.1,[29/Nov/2017:17:58:45,GET /archive.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:00:13,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:12:11,GET /contest.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:12:12,GET /archive.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:12:21,GET /description.php?id=55 HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:12:26,GET /submit.php?id=55 HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:12:35,GET /description.php?id=55 HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:13:02,GET /archive.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:13:07,GET /description.php?id=64 HTTP/1.1,200
10.128.2.1,[29/Nov/2017:18:15:39,GET / HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:17:50,GET /submit.php?id=64 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:17:54,GET /description.php?id=64 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:17:57,GET /submit.php?id=64 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:18:05,POST /pcompile.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:20:45,POST /allsubmission.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:22:34,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:22:37,GET /archive.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:22:39,GET /allsubmission.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:22:44,GET /showcode.php?id=285&nm=ksrsingh HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:22:48,GET /allsubmission.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:22:53,GET /description.php?name=RUET HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:23:01,GET /archive.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:23:09,GET /logout.php HTTP/1.1,302
10.131.0.1,[29/Nov/2017:18:23:09,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:23:17,POST /process.php HTTP/1.1,302
10.131.0.1,[29/Nov/2017:18:23:18,GET /home.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:23:21,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:23:24,GET /details.php?id=44 HTTP/1.1,200
10.128.2.1,[29/Nov/2017:18:24:57,GET /profile.php?user=shawon HTTP/1.1,200
10.128.2.1,[29/Nov/2017:18:25:02,GET /allsubmission.php?name=shawon HTTP/1.1,200
10.128.2.1,[29/Nov/2017:18:25:07,GET /profile.php?user=shawon HTTP/1.1,200
10.128.2.1,[29/Nov/2017:18:25:15,GET /contestsubmission.php?id=3&show=shawon HTTP/1.1,200
10.128.2.1,[29/Nov/2017:18:25:27,GET /logout.php HTTP/1.1,302
10.129.2.1,[29/Nov/2017:18:25:27,GET /logout.php HTTP/1.1,302
10.129.2.1,[29/Nov/2017:18:25:27,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:25:59,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:01,GET /archive.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:04,GET /description.php?id=55 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:08,GET /archive.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:10,GET /allsubmission.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:12,GET /description.php?name=RUET HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:17,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:26:28,GET /contest.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:27:33,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:27:43,GET /details.php?id=41 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:27:52,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:28:09,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:28:20,GET /archive.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:28:27,GET /archive.php?page=2 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:28:32,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:40:15,GET / HTTP/1.1,302
10.129.2.1,[29/Nov/2017:18:40:16,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:18:40:16,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:18:40:16,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:16,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:18:40:16,GET /css/style.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:16,GET /css/main.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:18:40:16,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:17,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:17,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:18,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:25,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:18:40:27,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Nov/2017:18:40:40,POST /process.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:18:40:41,GET /login.php?value=fail HTTP/1.1,200
10.129.2.1,[29/Nov/2017:19:02:03,GET / HTTP/1.1,302
10.129.2.1,[29/Nov/2017:19:02:03,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:19:02:03,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:19:02:03,GET /css/font-awesome.min.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:19:02:04,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:19:02:04,GET /css/main.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:19:02:04,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Nov/2017:19:02:04,GET /css/style.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:19:02:04,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:19:02:04,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:19:02:06,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,[29/Nov/2017:19:02:33,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:19:02:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:19:02:37,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:19:02:38,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Nov/2017:19:22:12,GET /robots.txt HTTP/1.1,404
10.129.2.1,[29/Nov/2017:21:51:57,GET / HTTP/1.1,302
10.131.0.1,[29/Nov/2017:21:51:57,GET /login.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:21:51:57,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:21:51:57,GET /css/font-awesome.min.css HTTP/1.1,200
10.129.2.1,[29/Nov/2017:21:51:57,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:21:51:57,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,[29/Nov/2017:21:51:57,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,[29/Nov/2017:21:51:57,GET /css/style.css HTTP/1.1,200
10.128.2.1,[29/Nov/2017:21:51:57,GET /img/ruet.png HTTP/1.1,200
10.131.0.1,[29/Nov/2017:21:51:57,GET /css/main.css HTTP/1.1,200
10.130.2.1,[29/Nov/2017:21:51:57,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,[29/Nov/2017:21:51:57,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:21:51:57,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.128.2.1,[29/Nov/2017:21:52:20,POST /process.php HTTP/1.1,302
10.128.2.1,[29/Nov/2017:21:52:20,GET /home.php HTTP/1.1,200
10.129.2.1,[29/Nov/2017:21:52:20,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.0.1,[29/Nov/2017:21:52:20,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1,[29/Nov/2017:21:52:36,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[29/Nov/2017:21:53:01,GET /home.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:21:53:26,POST /process.php HTTP/1.1,302
10.130.2.1,[29/Nov/2017:21:53:26,GET /home.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:21:53:33,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.130.2.1,[29/Nov/2017:21:53:33,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[29/Nov/2017:22:21:16,GET / HTTP/1.1,302
10.130.2.1,[29/Nov/2017:22:21:16,GET /login.php HTTP/1.1,200
